Scaffold,coverage,gc,genus,length
sg4i_contig19084,8.8,0.655179165850793,thermobacillus,5107
sg4i_contig19584,4.6,0.6274388355528028,hyphomicrobium,3229
sg4i_contig20084,7.1,0.6799180327868852,not assigned,2440
sg4i_contig20584,4.1,0.6151315789473685,not assigned,1520
sg4i_contig08424,3.0,0.742914979757085,not assigned,988
sg4i_contig09488,3.7,0.7366120218579235,not assigned,915
sg4i_contig16313,52.6,0.6347724620770129,not assigned,857
sg4i_contig05979,1.9,0.7066167290886392,not assigned,801
sg4i_contig01399,2.7,0.6644474034620506,not assigned,751
sg4i_contig14717,2.4,0.6225352112676056,not assigned,710
sg4i_contig05299,2.2,0.7095808383233533,not assigned,668
sg4i_contig10592,2.4,0.7606973058637084,not assigned,631
sg4i_contig09170,2.8,0.6700167504187605,not assigned,597
sg4i_contig09394,2.7,0.6243386243386243,not assigned,567
sg4i_contig06413,2.5,0.6513761467889908,not assigned,545
sg4i_contig08870,2.8,0.6433962264150943,not assigned,530
sg4i_contig04731,3.1,0.581081081081081,not assigned,518
sg4i_contig08773,2.4,0.5531496062992126,not assigned,508
sg4i_contig07818,2.8,0.6312625250501002,not assigned,499
sg4i_contig08988,2.9,0.7183673469387755,not assigned,490
sg4i_contig06856,3.6,0.7390396659707724,not assigned,479
sg4i_contig10235,3.0,0.7121212121212122,not assigned,462
sg4i_contig09864,3.4,0.5794621026894865,not assigned,409
sg4i_contig10737,3.0,0.7335423197492164,not assigned,319
sg4i_contig15628,1.0,0.5903083700440529,not assigned,227
sg4i_contig12803,1.0,0.6814814814814815,gemmatimonas,135
sg4i_contig00698,6.5,0.5959780621572212,not assigned,2188
sg4i_contig01309,6.8,0.6634877384196185,sphaerobacter,5872
sg4i_contig02001,4.9,0.7065511640498106,not assigned,3694
sg4i_contig02727,5.4,0.7031645569620253,not assigned,1580
sg4i_contig03475,4.6,0.7057340894770007,conexibacter,1587
sg4i_contig04592,5.8,0.7460197119029568,not assigned,1319
sg4i_contig07245,3.0,0.66600790513834,not assigned,1012
sg4i_contig10643,4.0,0.6862745098039216,not assigned,1938
sg4i_contig11978,45.8,0.7116147308781869,thermus,1765
sg4i_contig13089,6.0,0.622257053291536,caldalkalibacillus,1914
sg4i_contig14497,8.3,0.6778416980757787,sphaerobacter,5041
sg4i_contig16372,93.2,0.6723420355656451,thermus,2643
sg4i_contig17857,26.3,0.6858917480035492,thermus,1127
sg4i_contig18585,81.5,0.6469579139981702,rhodothermus,8744
sg4i_contig19085,114.6,0.6757225433526012,thermus,5190
sg4i_contig19585,76.2,0.6568396226415094,not assigned,3392
sg4i_contig20085,9.9,0.6425823001282599,rhodothermus,2339
sg4i_contig20585,59.7,0.6304347826086957,rhodothermus,1886
sg4i_contig05343,3.7,0.6032388663967612,caldalkalibacillus,988
sg4i_contig08597,3.0,0.7169398907103826,not assigned,915
sg4i_contig06182,4.4,0.6977829638273045,not assigned,857
sg4i_contig06552,3.1,0.6367041198501873,not assigned,801
sg4i_contig09277,22.0,0.711051930758988,not assigned,751
sg4i_contig08550,3.8,0.7577464788732394,not assigned,710
sg4i_contig03363,2.1,0.6721556886227545,not assigned,668
sg4i_contig07383,5.5,0.6497622820919176,not assigned,631
sg4i_contig09645,3.0,0.695142378559464,not assigned,597
sg4i_contig08713,3.7,0.7372134038800705,not assigned,567
sg4i_contig05135,3.9,0.6458715596330276,not assigned,545
sg4i_contig07810,2.9,0.5584905660377358,not assigned,530
sg4i_contig04736,2.9,0.6891891891891891,not assigned,518
sg4i_contig07651,1.3,0.6358267716535433,not assigned,508
sg4i_contig10915,1.8,0.5531062124248497,not assigned,499
sg4i_contig07490,1.9,0.5693877551020409,not assigned,490
sg4i_contig07591,2.2,0.5803757828810021,not assigned,479
sg4i_contig13925,1.8,0.70995670995671,not assigned,462
sg4i_contig09885,2.3,0.6479217603911981,not assigned,409
sg4i_contig17249,3.7,0.7138364779874213,not assigned,318
sg4i_contig17067,4.2,0.762114537444934,not assigned,227
sg4i_contig17965,4.1,0.6814814814814815,not assigned,135
sg4i_contig00699,5.4,0.6425880788832262,not assigned,4513
sg4i_contig01310,3.5,0.6157894736842106,not assigned,1900
sg4i_contig02002,3.4,0.6129317980513729,not assigned,2258
sg4i_contig02728,3.7,0.6395708014956918,rhodothermus,6151
sg4i_contig03477,3.2,0.5811634349030471,not assigned,1805
sg4i_contig04595,2.6,0.594551282051282,not assigned,1248
sg4i_contig07251,4.1,0.7796709753231492,not assigned,1702
sg4i_contig10649,2.4,0.708308065494239,not assigned,1649
sg4i_contig11979,11.3,0.6586161879895561,thermus,1532
sg4i_contig13091,4.2,0.7281001137656428,patulibacter,1758
sg4i_contig14498,3.6,0.6198166739415103,hyphomicrobium,4582
sg4i_contig16374,69.0,0.6673199412052915,thermus,2041
sg4i_contig17862,8.0,0.6775469831849654,thermus,1011
sg4i_contig18586,6.9,0.654561269979341,not assigned,9197
sg4i_contig19086,9.1,0.6443829113924051,rhodothermus,5056
sg4i_contig19586,70.6,0.6230191826522101,not assigned,3597
sg4i_contig20086,73.0,0.7280148423005566,not assigned,2695
sg4i_contig20586,87.9,0.6403336604514229,thermus,2038
sg4i_contig04717,3.6,0.6508097165991903,not assigned,988
sg4i_contig03678,2.5,0.7158469945355191,conexibacter,915
sg4i_contig08049,3.7,0.7246207701283547,conexibacter,857
sg4i_contig05160,2.3,0.66875,gemmatimonas,800
sg4i_contig12185,54.7,0.7070572569906791,thermus,751
sg4i_contig01997,3.2,0.6253521126760564,caldalkalibacillus,710
sg4i_contig17132,10.8,0.6631736526946108,not assigned,668
sg4i_contig16832,18.8,0.6624405705229794,not assigned,631
sg4i_contig05390,2.8,0.6063651591289783,not assigned,597
sg4i_contig11681,12.5,0.7513227513227513,not assigned,567
sg4i_contig06346,3.5,0.7706422018348624,not assigned,545
sg4i_contig15043,13.7,0.6622641509433962,not assigned,530
sg4i_contig04311,3.1,0.7258687258687259,not assigned,518
sg4i_contig14533,2.1,0.5787401574803149,not assigned,508
sg4i_contig15046,2.0,0.6332665330661322,not assigned,499
sg4i_contig04188,9.5,0.7163265306122449,gemmatimonas,490
sg4i_contig08748,2.0,0.7306889352818372,not assigned,479
sg4i_contig12872,1.1,0.6811279826464208,not assigned,461
sg4i_contig10484,4.7,0.530562347188264,not assigned,409
sg4i_contig12753,1.0,0.7295597484276729,not assigned,318
sg4i_contig04972,2.4,0.7389380530973452,not assigned,226
sg4i_contig16935,2.0,0.6444444444444445,not assigned,135
sg4i_contig00700,6.5,0.7053406998158379,not assigned,1086
sg4i_contig01311,5.3,0.669979474991898,sphaerobacter,9257
sg4i_contig02003,6.3,0.6671277086214845,sphaerobacter,8676
sg4i_contig02730,2.0,0.6765578635014837,not assigned,1011
sg4i_contig03478,5.6,0.709079283887468,not assigned,1564
sg4i_contig04597,5.7,0.7506578947368421,not assigned,1520
sg4i_contig07253,3.2,0.6205179282868526,not assigned,1004
sg4i_contig10653,3.5,0.6058921623123957,not assigned,1799
sg4i_contig11980,70.9,0.6344086021505376,not assigned,2046
sg4i_contig13092,4.4,0.6425591098748261,not assigned,7190
sg4i_contig14501,8.1,0.4669979612640163,not assigned,7848
sg4i_contig16375,59.8,0.5798226164079823,not assigned,1804
sg4i_contig17870,14.9,0.6749622926093515,thermus,1326
sg4i_contig18587,5.7,0.586123901213897,hyphomicrobium,9556
sg4i_contig19087,10.4,0.6667331074347219,not assigned,5017
sg4i_contig19587,70.6,0.6249082456569611,not assigned,4087
sg4i_contig20087,9.9,0.6695964842189372,rhodothermus,2503
sg4i_contig20587,35.0,0.7131979695431472,thermus,1970
sg4i_contig20924,20.1,0.4797570850202429,not assigned,988
sg4i_contig05948,2.6,0.7344262295081967,not assigned,915
sg4i_contig04012,3.7,0.7444574095682613,not assigned,857
sg4i_contig13796,2.4,0.50375,not assigned,800
sg4i_contig08056,2.6,0.7643142476697736,not assigned,751
sg4i_contig12059,37.8,0.6332863187588152,not assigned,709
sg4i_contig15608,2.3,0.7020958083832335,not assigned,668
sg4i_contig08447,4.3,0.6957210776545166,not assigned,631
sg4i_contig05873,1.4,0.6582914572864321,not assigned,597
sg4i_contig04078,1.7,0.7037037037037037,gemmatimonas,567
sg4i_contig08076,2.6,0.6642201834862386,not assigned,545
sg4i_contig05807,2.2,0.6509433962264151,not assigned,530
sg4i_contig12918,1.6,0.7027027027027027,not assigned,518
sg4i_contig06563,2.6,0.547244094488189,not assigned,508
sg4i_contig07038,2.8,0.5571142284569138,not assigned,499
sg4i_contig07213,2.6,0.7224489795918367,not assigned,490
sg4i_contig14397,1.8,0.6847599164926931,not assigned,479
sg4i_contig10082,1.0,0.6898047722342733,not assigned,461
sg4i_contig02260,1.0,0.7041564792176039,not assigned,409
sg4i_contig00792,1.3,0.710691823899371,not assigned,318
sg4i_contig16139,1.1,0.7079646017699115,not assigned,226
sg4i_contig14271,1.6,0.6119402985074627,not assigned,134
sg4i_contig00098,24.7,0.6377259982596926,caldalkalibacillus,10343
sg4i_contig00772,5.5,0.6561618842262399,thermomicrobium,6029
sg4i_contig01386,2.4,0.5497975708502024,not assigned,1235
sg4i_contig02088,2.6,0.6595744680851063,thermobacillus,1269
sg4i_contig02831,4.5,0.7329881656804734,not assigned,1352
sg4i_contig03582,4.1,0.7446422084998183,conexibacter,2753
sg4i_contig04868,8.7,0.6259946949602122,rhodothermus,1131
sg4i_contig07593,3.7,0.7193116634799235,not assigned,2615
sg4i_contig10806,9.9,0.6768488745980707,not assigned,3732
sg4i_contig12145,15.9,0.7199612403100775,thermus,1032
sg4i_contig13199,4.6,0.6060673162090345,not assigned,4516
sg4i_contig14715,5.3,0.6991341991341992,gemmatimonas,1848
sg4i_contig16560,7.8,0.6484907497565725,not assigned,1027
sg4i_contig18019,5.4,0.6628171478565179,not assigned,5715
sg4i_contig18647,7.8,0.6398912506178942,not assigned,8092
sg4i_contig19147,95.3,0.71005206247497,not assigned,4994
sg4i_contig19647,3.6,0.6188717259905977,not assigned,2978
sg4i_contig20147,17.9,0.7175883952855848,thermus,2206
sg4i_contig20647,6.6,0.6517094017094017,not assigned,1872
sg4i_contig06229,2.7,0.7065439672801636,not assigned,978
sg4i_contig16399,29.4,0.6339581036383682,not assigned,907
sg4i_contig01068,2.7,0.5742924528301887,not assigned,848
sg4i_contig17875,16.9,0.7099621689785625,not assigned,793
sg4i_contig04932,2.8,0.7731543624161074,not assigned,745
sg4i_contig06097,3.9,0.6893617021276596,not assigned,705
sg4i_contig09261,3.1,0.6274509803921569,not assigned,663
sg4i_contig10182,2.4,0.6299840510366826,not assigned,627
sg4i_contig08466,4.1,0.7487352445193929,not assigned,593
sg4i_contig04367,2.1,0.776595744680851,not assigned,564
sg4i_contig09179,2.2,0.36464088397790057,not assigned,543
sg4i_contig09349,3.6,0.7178030303030303,not assigned,528
sg4i_contig06838,2.3,0.6065891472868217,not assigned,516
sg4i_contig06623,2.7,0.631163708086785,not assigned,507
sg4i_contig13968,2.5,0.7766599597585513,not assigned,497
sg4i_contig09722,4.9,0.3149284253578732,not assigned,489
sg4i_contig08789,2.4,0.6918238993710691,not assigned,477
sg4i_contig14480,2.2,0.681917211328976,not assigned,459
sg4i_contig15813,3.1,0.6666666666666666,not assigned,399
sg4i_contig13718,4.4,0.5882352941176471,not assigned,306
sg4i_contig14167,1.0,0.6372093023255814,not assigned,215
sg4i_contig08486,1.0,0.7704918032786885,not assigned,122
sg4i_contig00701,5.5,0.662426614481409,not assigned,2044
sg4i_contig01312,6.6,0.6837935885096617,sphaerobacter,13507
sg4i_contig02004,4.0,0.6543527144233858,not assigned,3113
sg4i_contig02731,4.8,0.7129337539432177,conexibacter,2853
sg4i_contig03479,3.1,0.7267623206487835,conexibacter,1603
sg4i_contig04598,8.4,0.6371289322108994,not assigned,2257
sg4i_contig07256,2.8,0.704052780395853,patulibacter,1061
sg4i_contig10658,5.7,0.6490182328190743,not assigned,2852
sg4i_contig11985,13.4,0.7116527942925089,thermus,1682
sg4i_contig13093,2.7,0.5625,not assigned,1024
sg4i_contig14505,3.4,0.7030401737242128,patulibacter,1842
sg4i_contig16376,51.0,0.6848979591836735,thermus,1225
sg4i_contig17876,47.0,0.6755424063116371,not assigned,1014
sg4i_contig18588,84.6,0.7172927084544715,thermus,8599
sg4i_contig19088,122.2,0.6749510763209393,thermus,5110
sg4i_contig19588,10.9,0.6280888332812011,not assigned,3197
sg4i_contig20088,103.8,0.6642147848473704,not assigned,2719
sg4i_contig20588,69.5,0.6875647668393783,thermus,1930
sg4i_contig14451,3.8,0.5748987854251012,paenibacillus,988
sg4i_contig20878,5.1,0.6797814207650273,not assigned,915
sg4i_contig02457,4.7,0.558926487747958,not assigned,857
sg4i_contig14807,2.6,0.6275,not assigned,800
sg4i_contig14099,3.7,0.748335552596538,not assigned,751
sg4i_contig06057,4.8,0.7475317348377997,not assigned,709
sg4i_contig02298,1.5,0.6841317365269461,patulibacter,668
sg4i_contig14862,1.6,0.6259904912836767,not assigned,631
sg4i_contig12574,14.7,0.6113902847571189,not assigned,597
sg4i_contig09137,1.8,0.7619047619047619,not assigned,567
sg4i_contig05131,2.6,0.708256880733945,not assigned,545
sg4i_contig14986,2.0,0.6830188679245283,not assigned,530
sg4i_contig10292,2.0,0.7292069632495164,not assigned,517
sg4i_contig10368,1.9,0.45866141732283466,not assigned,508
sg4i_contig15264,1.8,0.6733466933867736,not assigned,499
sg4i_contig15493,2.6,0.6346938775510204,not assigned,490
sg4i_contig08593,2.3,0.6931106471816284,not assigned,479
sg4i_contig13359,2.3,0.5206073752711496,not assigned,461
sg4i_contig05900,1.0,0.5612745098039216,not assigned,408
sg4i_contig10735,3.4,0.42138364779874216,not assigned,318
sg4i_contig15594,1.8,0.6106194690265486,not assigned,226
sg4i_contig11539,1.3,0.6492537313432836,not assigned,134
sg4i_contig00702,5.3,0.7030349596619285,not assigned,2603
sg4i_contig01313,4.1,0.6947266569908079,sphaerobacter,2067
sg4i_contig02005,3.1,0.5960061443932412,not assigned,2604
sg4i_contig02733,3.3,0.6791885800150262,not assigned,1331
sg4i_contig03481,4.9,0.7176560121765602,not assigned,3942
sg4i_contig04602,4.9,0.7253151260504201,not assigned,1904
sg4i_contig07260,2.4,0.5960099750623441,not assigned,1203
sg4i_contig10659,3.2,0.6964091403699674,not assigned,1838
sg4i_contig11987,83.4,0.6926250644662197,thermus,1939
sg4i_contig13095,6.4,0.7223865877712031,not assigned,6084
sg4i_contig14510,2.3,0.5898617511520737,not assigned,1085
sg4i_contig16382,49.3,0.7068965517241379,gemmatimonas,1218
sg4i_contig17880,73.9,0.6192660550458715,not assigned,1744
sg4i_contig18589,65.1,0.6596527538231574,rhodothermus,8697
sg4i_contig19089,34.1,0.632409381663113,thermus,4690
sg4i_contig19589,13.0,0.6203917050691244,not assigned,3472
sg4i_contig20089,3.8,0.6593108788230739,not assigned,2583
sg4i_contig20589,66.6,0.6753075571177505,thermus,2276
sg4i_contig00244,43.2,0.6656534954407295,not assigned,987
sg4i_contig21028,3.5,0.687431693989071,not assigned,915
sg4i_contig09260,3.1,0.5694282380396732,not assigned,857
sg4i_contig05921,1.4,0.69625,not assigned,800
sg4i_contig15145,2.5,0.6484687083888149,not assigned,751
sg4i_contig14539,2.9,0.5162200282087447,not assigned,709
sg4i_contig08710,3.6,0.5104790419161677,not assigned,668
sg4i_contig07291,2.0,0.6608557844690967,not assigned,631
sg4i_contig15228,4.1,0.6348408710217756,not assigned,597
sg4i_contig08772,4.3,0.6349206349206349,not assigned,567
sg4i_contig06551,2.6,0.4990825688073395,not assigned,545
sg4i_contig10598,3.1,0.6377358490566037,not assigned,530
sg4i_contig17020,12.4,0.655705996131528,not assigned,517
sg4i_contig10066,3.0,0.6338582677165354,not assigned,508
sg4i_contig08515,2.6,0.6044176706827309,not assigned,498
sg4i_contig05132,3.6,0.6346938775510204,not assigned,490
sg4i_contig08116,2.7,0.6346555323590815,not assigned,479
sg4i_contig09673,2.4,0.5813449023861171,not assigned,461
sg4i_contig05893,1.9,0.7230392156862745,not assigned,408
sg4i_contig11762,6.7,0.6666666666666666,not assigned,318
sg4i_contig11391,1.8,0.672566371681416,not assigned,226
sg4i_contig17566,3.1,0.6940298507462687,not assigned,134
sg4i_contig00703,3.5,0.5916296766011414,caldalkalibacillus,3154
sg4i_contig01316,4.9,0.6361623616236163,not assigned,1355
sg4i_contig02007,3.5,0.6070175438596491,not assigned,1425
sg4i_contig02737,3.3,0.7136752136752137,conexibacter,1170
sg4i_contig03482,2.7,0.5608203677510608,not assigned,1414
sg4i_contig04613,5.3,0.6845878136200717,not assigned,1116
sg4i_contig07271,5.1,0.5440715883668904,not assigned,2235
sg4i_contig10667,6.3,0.6434184675834971,not assigned,4072
sg4i_contig11988,3.5,0.6689961880559085,not assigned,1574
sg4i_contig13096,3.8,0.6836477987421383,not assigned,1590
sg4i_contig14512,4.1,0.5680933852140078,not assigned,1028
sg4i_contig16383,79.9,0.6466353677621284,not assigned,3195
sg4i_contig17881,24.8,0.6550819672131147,thermus,1525
sg4i_contig18590,75.4,0.6678133241600734,not assigned,8721
sg4i_contig19090,80.5,0.7031218930204812,thermus,5029
sg4i_contig19590,86.0,0.653381981476284,not assigned,3563
sg4i_contig20090,52.0,0.5838195254764683,not assigned,2571
sg4i_contig20590,3.7,0.6596289187460013,not assigned,1563
sg4i_contig08042,2.8,0.5420466058763931,not assigned,987
sg4i_contig06864,2.3,0.6568306010928961,not assigned,915
sg4i_contig18047,3.0,0.5997666277712952,not assigned,857
sg4i_contig04371,3.4,0.71125,not assigned,800
sg4i_contig06923,2.1,0.607190412782956,not assigned,751
sg4i_contig13300,2.1,0.61212976022567,not assigned,709
sg4i_contig04213,3.0,0.6341829085457271,not assigned,667
sg4i_contig16128,6.9,0.6307448494453248,not assigned,631
sg4i_contig07710,2.3,0.5678391959798995,not assigned,597
sg4i_contig04489,3.1,0.6172839506172839,not assigned,567
sg4i_contig15794,2.0,0.6990825688073394,not assigned,545
sg4i_contig06922,4.0,0.6245283018867924,not assigned,530
sg4i_contig09900,2.6,0.7640232108317214,not assigned,517
sg4i_contig13421,1.9,0.702755905511811,not assigned,508
sg4i_contig15614,2.8,0.5863453815261044,not assigned,498
sg4i_contig07840,2.8,0.5326530612244897,not assigned,490
sg4i_contig09202,2.6,0.6137787056367432,not assigned,479
sg4i_contig16976,9.6,0.6529284164859002,not assigned,461
sg4i_contig13478,2.0,0.6348039215686274,not assigned,408
sg4i_contig08199,2.6,0.6226415094339622,not assigned,318
sg4i_contig13001,1.0,0.6177777777777778,paenibacillus,225
sg4i_contig13269,1.0,0.7575757575757576,not assigned,132
sg4i_contig00704,4.1,0.6080696331245424,caldalkalibacillus,12293
sg4i_contig01317,4.5,0.5847299813780261,not assigned,2148
sg4i_contig02008,5.5,0.6079734219269103,not assigned,2107
sg4i_contig02740,5.0,0.6827838827838828,not assigned,2730
sg4i_contig03484,2.3,0.7006802721088435,gemmatimonas,1617
sg4i_contig04614,4.7,0.5923616523772408,caldalkalibacillus,1283
sg4i_contig07272,4.3,0.7156862745098039,conexibacter,1632
sg4i_contig10673,3.2,0.7221063607924921,conexibacter,1918
sg4i_contig11991,80.9,0.6794212218649518,thermus,3110
sg4i_contig13101,2.6,0.7328125,conexibacter,1280
sg4i_contig14521,6.8,0.6375591793792741,not assigned,5703
